0,m=(9.89783*10^-05 +/- 5.143*10^-05), b=(-2.97899 +/- 0.003289)
1,m=(0.000291755 +/- 2.229*10^-05) b=(-2.67789 +/- 0.002172)
2,m=(0.000316781 +/- 1.237*10^-05) b=(0.792851 +/- 0.003205)
3,m=(0.000104278 +/- 1.273*10^-05) b=(1.72248 +/- 0.003299)
4,m=(-0.000497712 +/- 3.942*10^-05) b=(2.82966 +/- 0.002625) b2=(1.99023 +/- 0.01021)
5,-
6,-
7,-
8,m=(3.49325*10^-05 +/- 2.237*10^-05) b=(0.400577 +/- 0.005796)
9,m=(-1.30204*10^-05 +/- 4.393*10^-05) ,b=(1.46068 +/- 0.01757)
10,-
11,-
12,-
13,m=(0.000279993 +/- 0.0002167) ,b=(-0.820393 +/- 0.006849)
14,m=(-8.9821*10^-05 +/- 1.878*10^-05) ,b=(0.663978 +/- 0.004865)
15,m=(-4.76808*10^-06 +/- 0.0002323) ,b=(1.07037 +/- 0.09766)
16,m=(-0.000815615 +/- 0.0005003) ,b=(-1.67467 +/- 0.06769)
17,m=(-4.11308*10^-05 +/- 0.0003472) ,b=(1.02989 +/- 0.1188)
18,m=(-0.000734589 +/- 0.0003109) ,b=(0.501898 +/- 0.1342)
19,m=(-0.000780396 +/- 0.0001754) ,b=(1.31133 +/- 0.06087)
20,-
21,-
22,m=(-0.000338501 +/- 5.919*10^-05) ,b=(0.0263155 +/- 0.01097)
23,m=(-0.00118039 +/- 8.046*10^-05) ,b=(2.26333 +/- 0.01229)
24,m=(-0.000863599 +/- 0.0002398) ,b=(1.44209 +/- 0.09939)
25,-
26,-
27,m=(-1.7719*10^-05 +/- 8.075*10^-05) ,b=(0.0721506 +/- 0.004922)
28,m=(0.000410271 +/- 3.66*10^-05) ,b=(-0.422959 +/- 0.002652)
29,m=(0.000494363 +/- 7.86*10^-05) ,b=(1.49621 +/- 0.008507)
